circuit,variant,p,algorithm,input_tcount,output_tcount,total_exec_ms,total_exec_s,overall_exec_s,pairs_tested,sketch_filtered,sketch_skip_reuse,full_after_sketch,full_after_sketch_rate_pct,filtered_miss,nullspace_runs,rebuild_count,local_add_count,basis_update_count,basis_reuse_rate_pct,aa_ms,sketch_ms,sketch_build_ms,sketch_basis_ms,sketch_mem_ms,sketch_other_ms,chi_update_ms,basis_work_ms,nullspace_ms,sketch_rej_rate_pct,avg_sketch_rows,avg_sketch_basis,avg_affected_rows,avg_active_rows,reuse_mem_reject,reuse_ns_runs,reuse_no_pair_y,reuse_no_reduce,reuse_reduced,reuse_mem_rej_rate_pct,reuse_no_red_rate_pct,fail_count,outfile
grover_5.tfc,reuse,3,lx2_dynamic_repair_chi_packed_aa_sketch_3,166,144,141268,141.268,371.799,14915,1009,0,13906,93.235,13897,9,12983,923,13906,6.637,0.804,17355.6,8673.15,605.612,0.001,8076.79,122411,122411,84.853,6.765,2785.66,114.443,58886.8,93432.5,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/grover_5_lx2_dynamic_repair_chi_packed_aa_sketch_3.out
grover_5.tfc,noreuse,3,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_3,166,144,181679,181.679,411.859,14915,1009,0,13906,93.235,13897,9,13906,0,13906,0.000,0.704,17231.6,8622.32,598.181,0.007,8011.08,162965,162965,84.369,6.765,2785.66,114.443,0,93432.5,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/grover_5_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_3.out
grover_5.tfc,reuse,5,lx2_dynamic_repair_chi_packed_aa_sketch_5,166,144,115717,115.717,345.67,14915,4270,0,10645,71.371,10636,9,9962,683,10645,6.416,0.718,22779.2,8590.47,766.973,0.007,13421.7,91757.5,91757.5,84.392,28.6289,4642.57,126.646,61035.6,88376,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/grover_5_lx2_dynamic_repair_chi_packed_aa_sketch_5.out
grover_5.tfc,noreuse,5,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_5,166,144,146288,146.288,376.372,14915,4270,0,10645,71.371,10636,9,10645,0,10645,0.000,0.723,22847.1,8619.95,765.691,0.002,13461.5,122256,122256,88.748,28.6289,4642.57,126.646,0,88376,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/grover_5_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_5.out
grover_5.tfc,reuse,8,lx2_dynamic_repair_chi_packed_aa_sketch_8,166,144,78949,78.949,315.863,14915,9464,0,5451,36.547,5442,9,5058,393,5451,7.210,0.899,31230.6,8678.01,857.702,0.005,21694.9,46980.2,46980.2,98.232,63.4529,7427.67,133.984,64507.3,75680.7,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/grover_5_lx2_dynamic_repair_chi_packed_aa_sketch_8.out
grover_5.tfc,noreuse,8,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_8,166,144,96457,96.457,332.273,14915,9464,0,5451,36.547,5442,9,5451,0,5451,0.000,0.881,32012.9,8906.54,909.986,0.005,22196.4,63698.6,63698.6,94.266,63.4529,7427.67,133.984,0,75680.7,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/grover_5_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_8.out
grover_5.tfc,reuse,10,lx2_dynamic_repair_chi_packed_aa_sketch_10,166,144,65189,65.189,297.208,14915,11552,0,3363,22.548,3354,9,3089,274,3363,8.147,0.869,36569.4,8601.95,874.737,0.007,27092.7,28093.3,28093.3,93.057,77.4522,9284.6,136.419,66523.1,68239,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/grover_5_lx2_dynamic_repair_chi_packed_aa_sketch_10.out
grover_5.tfc,noreuse,10,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_10,166,144,73153,73.153,303.054,14915,11552,0,3363,22.548,3354,9,3363,0,3363,0.000,0.699,36501.4,8557.07,861.234,0.007,27083.1,36152.3,36152.3,85.66,77.4522,9284.6,136.419,0,68239,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/grover_5_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_10.out
grover_5.tfc,reuse,13,lx2_dynamic_repair_chi_packed_aa_sketch_13,166,144,59938,59.938,292.899,14915,13204,0,1711,11.472,1702,9,1543,168,1711,9.819,0.853,45155.3,8677.02,922.882,0.006,35555.4,14412.2,14412.2,92.184,88.5283,12070,138.603,68516.6,58827.4,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/grover_5_lx2_dynamic_repair_chi_packed_aa_sketch_13.out
grover_5.tfc,noreuse,13,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_13,166,144,63004,63.004,293.428,14915,13204,0,1711,11.472,1702,9,1711,0,1711,0.000,0.801,44819.8,8637.05,896.614,0.003,35286.1,17832.5,17832.5,87.112,88.5283,12070,138.603,0,58827.4,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/grover_5_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_13.out
grover_5.tfc,reuse,15,lx2_dynamic_repair_chi_packed_aa_sketch_15,166,144,59543,59.543,289.978,14915,13792,0,1123,7.529,1114,9,1008,115,1123,10.240,0.714,50267.8,8585.99,909.799,0,40772,8980.55,8980.55,88.21,92.4707,13926.6,139.543,67244.6,52760.2,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/grover_5_lx2_dynamic_repair_chi_packed_aa_sketch_15.out
grover_5.tfc,noreuse,15,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_15,166,144,61762,61.762,291.881,14915,13792,0,1123,7.529,1114,9,1123,0,1123,0.000,0.705,50201.8,8572.19,905.721,0.001,40723.8,11265.7,11265.7,91.998,92.4707,13926.6,139.543,0,52760.2,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/grover_5_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_15.out
grover_5.tfc,reuse,20,lx2_dynamic_repair_chi_packed_aa_sketch_20,166,144,67527,67.527,297.84,14915,14481,0,434,2.910,425,9,384,50,434,11.521,0.737,63912.3,8619.59,940.352,0.002,54352.3,3386.03,3386.03,89.394,97.0902,18568.6,140.986,59928.3,41069.1,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/grover_5_lx2_dynamic_repair_chi_packed_aa_sketch_20.out
grover_5.tfc,noreuse,20,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_20,166,144,68275,68.275,298.228,14915,14481,0,434,2.910,425,9,434,0,434,0.000,0.709,63865.2,8580.63,940.192,0.002,54344.4,4189.03,4189.03,84.953,97.0902,18568.6,140.986,0,41069.1,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/grover_5_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_20.out
grover_5.tfc,reuse,25,lx2_dynamic_repair_chi_packed_aa_sketch_25,166,144,79604,79.604,309.852,14915,14736,0,179,1.200,170,9,158,21,179,11.732,0.707,78013.9,8520.78,975.5,0.005,68517.6,1386.19,1386.19,87.472,98.7999,23210.7,141.77,48632.7,30687.1,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/grover_5_lx2_dynamic_repair_chi_packed_aa_sketch_25.out
grover_5.tfc,noreuse,25,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_25,166,144,80268,80.268,310.597,14915,14736,0,179,1.200,170,9,179,0,179,0.000,0.905,77902.3,8670.21,997.736,0.006,68234.3,2121.17,2121.17,107.814,98.7999,23210.7,141.77,0,30687.1,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/grover_5_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_25.out
grover_5.tfc,reuse,30,lx2_dynamic_repair_chi_packed_aa_sketch_30,166,144,92276,92.276,322.176,14915,14810,0,105,0.704,96,9,92,13,105,12.381,0.709,91266.5,8571.26,983.74,0.005,81711.5,816.124,816.124,84.621,99.296,27852.7,142.217,40640.6,27476,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/grover_5_lx2_dynamic_repair_chi_packed_aa_sketch_30.out
grover_5.tfc,noreuse,30,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_30,166,144,92583,92.583,322.683,14915,14810,0,105,0.704,96,9,105,0,105,0.000,0.71,91366.7,8581.02,987.326,0.002,81798.3,1023.88,1023.88,86.864,99.296,27852.7,142.217,0,27476,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/grover_5_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_30.out
hwb6.tfc,baseline,,lx2_dynamic_repair_chi_packed_aa,175,52,2145,2.145,2.80395,2714,,,2714,100.000,2683,31,2017,697,2714,25.682,0.823,,,,,,1978.7,1978.7,22.123,,,,7939.47,11266.6,,,,,,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/hwb6_lx2_dynamic_repair_chi_packed_aa.out
hwb6.tfc,reuse,3,lx2_dynamic_repair_chi_packed_aa_sketch_3,175,52,1813,1.813,2.511,2714,1325,0,1389,51.179,1358,31,993,396,1389,28.510,0.832,535.525,248.377,8.205,0.003,278.94,1120.5,1120.5,22.351,48.8209,339.541,41.5497,7292,8137.42,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/hwb6_lx2_dynamic_repair_chi_packed_aa_sketch_3.out
hwb6.tfc,noreuse,3,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_3,175,52,2225,2.225,2.87082,2714,1325,0,1389,51.179,1358,31,1389,0,1389,0.000,0.828,519.05,242.007,7.349,0,269.694,1548.29,1548.29,22.519,48.8209,339.541,41.5497,0,8137.42,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/hwb6_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_3.out
hwb6.tfc,reuse,5,lx2_dynamic_repair_chi_packed_aa_sketch_5,175,52,959,0.959,1.60825,2714,1785,0,929,34.230,898,31,659,270,929,29.064,0.649,415.073,148.312,0.351,0,266.41,413.888,413.888,16.848,65.7701,563.963,46.5741,6733.54,6753.4,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/hwb6_lx2_dynamic_repair_chi_packed_aa_sketch_5.out
hwb6.tfc,noreuse,5,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_5,175,52,1070,1.070,1.70416,2714,1785,0,929,34.230,898,31,929,0,929,0.000,0.474,412.058,145.821,0.397,0,265.84,567.891,567.891,13.176,65.7701,563.963,46.5741,0,6753.4,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/hwb6_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_5.out
hwb6.tfc,reuse,8,lx2_dynamic_repair_chi_packed_aa_sketch_8,175,52,1127,1.127,1.777,2714,2138,0,576,21.223,545,31,412,164,576,28.472,0.805,636.295,172.319,4.786,0,459.19,345.829,345.829,21.127,78.7767,901.96,50.4263,6163.56,5830.89,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/hwb6_lx2_dynamic_repair_chi_packed_aa_sketch_8.out
hwb6.tfc,noreuse,8,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_8,175,52,1316,1.316,1.96616,2714,2138,0,576,21.223,545,31,576,0,576,0.000,0.824,652.58,175.474,5.848,0,471.258,517.375,517.375,21.816,78.7767,901.96,50.4263,0,5830.89,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/hwb6_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_8.out
hwb6.tfc,reuse,10,lx2_dynamic_repair_chi_packed_aa_sketch_10,175,52,909,0.909,1.54666,2714,2296,0,418,15.402,387,31,302,116,418,27.751,0.474,649.513,146.978,0.96,0,501.575,173.132,173.132,12.987,84.5984,1127.2,51.9134,5909.29,5347.76,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/hwb6_lx2_dynamic_repair_chi_packed_aa_sketch_10.out
hwb6.tfc,noreuse,10,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_10,175,52,978,0.978,1.61607,2714,2296,0,418,15.402,387,31,418,0,418,0.000,0.479,647.587,144.831,1.006,0,501.75,244.073,244.073,13.076,84.5984,1127.2,51.9134,0,5347.76,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/hwb6_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_10.out
hwb6.tfc,reuse,13,lx2_dynamic_repair_chi_packed_aa_sketch_13,175,52,1704,1.704,2.76755,2714,2426,0,288,10.612,257,31,212,76,288,26.389,0.831,1350.38,252.292,19.336,0,1078.76,209.367,209.367,21.98,89.3884,1465.16,53.3371,5570.78,4902.18,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/hwb6_lx2_dynamic_repair_chi_packed_aa_sketch_13.out
hwb6.tfc,noreuse,13,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_13,175,52,1774,1.774,2.84278,2714,2426,0,288,10.612,257,31,288,0,288,0.000,0.823,1342,248.925,16.426,0.005,1076.64,287.323,287.323,22.152,89.3884,1465.16,53.3371,0,4902.18,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/hwb6_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_13.out
hwb6.tfc,reuse,15,lx2_dynamic_repair_chi_packed_aa_sketch_15,175,52,1065,1.065,1.70334,2714,2489,0,225,8.290,194,31,172,53,225,23.556,0.475,878.797,145.411,1.661,0,731.725,101.142,101.142,13.185,91.7097,1690.49,53.9562,5491.5,4810.34,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/hwb6_lx2_dynamic_repair_chi_packed_aa_sketch_15.out
hwb6.tfc,noreuse,15,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_15,175,52,1869,1.869,2.93879,2714,2489,0,225,8.290,194,31,225,0,225,0.000,0.835,1496,248.805,17.557,0.004,1229.64,229.452,229.452,22.187,91.7097,1690.49,53.9562,0,4810.34,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/hwb6_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_15.out
hwb6.tfc,reuse,20,lx2_dynamic_repair_chi_packed_aa_sketch_20,175,52,2147,2.147,3.01822,2714,2588,0,126,4.643,95,31,114,12,126,9.524,0.817,1884.12,249.721,19.459,0.002,1614.93,120.859,120.859,22.47,95.3574,2253.79,54.9211,5724.71,4710.71,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/hwb6_lx2_dynamic_repair_chi_packed_aa_sketch_20.out
hwb6.tfc,noreuse,20,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_20,175,52,2169,2.169,3.23944,2714,2588,0,126,4.643,95,31,126,0,126,0.000,0.819,1887.28,248.288,20.299,0,1618.69,139.919,139.919,21.661,95.3574,2253.79,54.9211,0,4710.71,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/hwb6_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_20.out
hwb6.tfc,reuse,25,lx2_dynamic_repair_chi_packed_aa_sketch_25,175,52,1470,1.470,2.10636,2714,2637,0,77,2.837,46,31,70,7,77,9.091,0.474,1336.83,147.352,2.596,0,1186.88,48.917,48.917,13.253,97.1629,2816.91,55.4226,4186.34,4272.42,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/hwb6_lx2_dynamic_repair_chi_packed_aa_sketch_25.out
hwb6.tfc,noreuse,25,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_25,175,52,1473,1.473,2.1159,2714,2637,0,77,2.837,46,31,77,0,77,0.000,0.481,1333.01,145.257,2.631,0,1185.12,54.645,54.645,13.279,97.1629,2816.91,55.4226,0,4272.42,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/hwb6_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_25.out
hwb6.tfc,reuse,30,lx2_dynamic_repair_chi_packed_aa_sketch_30,175,52,2867,2.867,3.93836,2714,2659,0,55,2.027,24,31,52,3,55,5.455,0.823,2657.38,252.183,22.945,0.002,2382.25,68.6,68.6,22.367,97.9735,3380.48,55.6942,3375.33,4260.49,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/hwb6_lx2_dynamic_repair_chi_packed_aa_sketch_30.out
hwb6.tfc,noreuse,30,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_30,175,52,1682,1.682,2.31904,2714,2659,0,55,2.027,24,31,55,0,55,0.000,0.474,1556.13,144.908,2.994,0.001,1408.23,42.678,42.678,12.989,97.9735,3380.48,55.6942,0,4260.49,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/hwb6_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_30.out
mod5_4.tfc,baseline,,lx2_dynamic_repair_chi_packed_aa,16,16,4,0.004,0.006765,120,,,120,100.000,120,0,90,30,120,25.000,0.005,,,,,,4.06,4.06,0,,,,428.664,639.3,,,,,,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/mod5_4_lx2_dynamic_repair_chi_packed_aa.out
mod5_4.tfc,reuse,3,lx2_dynamic_repair_chi_packed_aa_sketch_3,16,16,5,0.005,0.008163,120,13,0,107,89.167,107,0,87,20,107,18.692,0.007,1.434,0.778,0.001,0,0.655,3.936,3.936,0,10.8333,20.7,5.65833,467.425,655.514,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/mod5_4_lx2_dynamic_repair_chi_packed_aa_sketch_3.out
mod5_4.tfc,noreuse,3,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_3,16,16,5,0.005,0.007813,120,13,0,107,89.167,107,0,107,0,107,0.000,0.006,1.249,0.668,0.001,0,0.58,4.226,4.226,0,10.8333,20.7,5.65833,0,655.514,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/mod5_4_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_3.out
mod5_4.tfc,reuse,5,lx2_dynamic_repair_chi_packed_aa_sketch_5,16,16,5,0.005,0.008366,120,19,0,101,84.167,101,0,83,18,101,17.822,0.007,1.804,0.79,0.001,0,1.013,3.755,3.755,0,15.8333,32.6667,7.51667,475.95,651.941,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/mod5_4_lx2_dynamic_repair_chi_packed_aa_sketch_5.out
mod5_4.tfc,noreuse,5,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_5,16,16,6,0.006,0.009254,120,19,0,101,84.167,101,0,101,0,101,0.000,0.007,1.819,0.783,0.001,0,1.035,4.589,4.589,0,15.8333,32.6667,7.51667,0,651.941,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/mod5_4_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_5.out
mod5_4.tfc,reuse,8,lx2_dynamic_repair_chi_packed_aa_sketch_8,16,16,5,0.005,0.008053,120,44,0,76,63.333,76,0,63,13,76,17.105,0.007,2.376,0.787,0.048,0,1.541,2.882,2.882,0,36.6667,51.5833,9.775,490.373,636.684,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/mod5_4_lx2_dynamic_repair_chi_packed_aa_sketch_8.out
mod5_4.tfc,noreuse,8,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_8,16,16,6,0.006,0.008701,120,44,0,76,63.333,76,0,76,0,76,0.000,0.007,2.361,0.8,0.001,0,1.56,3.475,3.475,0,36.6667,51.5833,9.775,0,636.684,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/mod5_4_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_8.out
mod5_4.tfc,reuse,10,lx2_dynamic_repair_chi_packed_aa_sketch_10,16,16,5,0.005,0.007787,120,59,0,61,50.833,61,0,52,9,61,14.754,0.007,2.705,0.803,0.011,0,1.891,2.326,2.326,0,49.1667,64.3833,10.6083,506.167,608.361,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/mod5_4_lx2_dynamic_repair_chi_packed_aa_sketch_10.out
mod5_4.tfc,noreuse,10,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_10,16,16,5,0.005,0.008184,120,59,0,61,50.833,61,0,61,0,61,0.000,0.007,2.697,0.796,0.001,0,1.9,2.73,2.73,0,49.1667,64.3833,10.6083,0,608.361,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/mod5_4_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_10.out
mod5_4.tfc,reuse,13,lx2_dynamic_repair_chi_packed_aa_sketch_13,16,16,4,0.004,0.006637,120,80,0,40,33.333,40,0,36,4,40,10.000,0.006,2.801,0.717,0.001,0,2.083,1.423,1.423,0,66.6667,83.5333,11.6333,555.846,590.85,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/mod5_4_lx2_dynamic_repair_chi_packed_aa_sketch_13.out
mod5_4.tfc,noreuse,13,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_13,16,16,4,0.004,0.006743,120,80,0,40,33.333,40,0,40,0,40,0.000,0.006,2.865,0.732,0.015,0,2.118,1.635,1.635,0,66.6667,83.5333,11.6333,0,590.85,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/mod5_4_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_13.out
mod5_4.tfc,reuse,15,lx2_dynamic_repair_chi_packed_aa_sketch_15,16,16,5,0.005,0.007645,120,87,0,33,27.500,33,0,29,4,33,12.121,0.007,3.536,0.802,0.008,0,2.726,1.339,1.339,0,72.5,96.4333,12.0583,546.906,576.606,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/mod5_4_lx2_dynamic_repair_chi_packed_aa_sketch_15.out
mod5_4.tfc,noreuse,15,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_15,16,16,4,0.004,0.006715,120,87,0,33,27.500,33,0,33,0,33,0.000,0.006,3.075,0.694,0.002,0,2.379,1.266,1.266,0,72.5,96.4333,12.0583,0,576.606,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/mod5_4_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_15.out
mod5_4.tfc,reuse,20,lx2_dynamic_repair_chi_packed_aa_sketch_20,16,16,5,0.005,0.007797,120,106,0,14,11.667,14,0,14,0,14,0.000,0.007,4.407,0.831,0.018,0,3.558,0.662,0.662,0,88.3333,128.267,12.7083,627.846,550.143,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/mod5_4_lx2_dynamic_repair_chi_packed_aa_sketch_20.out
mod5_4.tfc,noreuse,20,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_20,16,16,5,0.005,0.007657,120,106,0,14,11.667,14,0,14,0,14,0.000,0.007,4.327,0.805,0.012,0,3.51,0.651,0.651,0,88.3333,128.267,12.7083,0,550.143,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/mod5_4_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_20.out
mod5_4.tfc,reuse,25,lx2_dynamic_repair_chi_packed_aa_sketch_25,16,16,4,0.004,0.006838,120,114,0,6,5.000,6,0,6,0,6,0.000,0.006,4.32,0.71,0.008,0,3.602,0.253,0.253,0,95,160.083,13.0083,658.4,472,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/mod5_4_lx2_dynamic_repair_chi_packed_aa_sketch_25.out
mod5_4.tfc,noreuse,25,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_25,16,16,5,0.005,0.008233,120,114,0,6,5.000,6,0,6,0,6,0.000,0.007,5.188,0.812,0.045,0,4.331,0.293,0.293,0,95,160.083,13.0083,0,472,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/mod5_4_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_25.out
mod5_4.tfc,reuse,30,lx2_dynamic_repair_chi_packed_aa_sketch_30,16,16,5,0.005,0.007481,120,118,0,2,1.667,2,0,2,0,2,0.000,0.006,5.087,0.672,0.007,0,4.408,0.121,0.121,0,98.3333,192.517,13.2,784,464,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/mod5_4_lx2_dynamic_repair_chi_packed_aa_sketch_30.out
mod5_4.tfc,noreuse,30,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_30,16,16,6,0.006,0.008722,120,118,0,2,1.667,2,0,2,0,2,0.000,0.007,5.908,0.8,0.005,0,5.103,0.132,0.132,0,98.3333,192.517,13.2,0,464,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/mod5_4_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_30.out
